"id";"hash";"oktmo";"municipality";"lvl";"odate_start";"odate_end";"region";"mun_type"
10522;b21cc6694b815d50f33d4388e526057b;"42606432";Княжебайгорский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10523;e55f6696d1ab141296081155ca3f9549;"42606436";Коробовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10524;e883346dd59b921019fae1f09b75e99b;"42606440";Кузовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10525;d60f77c72132294c77d9ceddc3a74e9b;"42606444";Петровский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10526;"2756988f822a3549da6102cf8e117414";"42606448";Плехановский сельсовет;2;2015-01-28;2021-06-01;Липецкая область;Сельское поселение
10527;f8565d53d634596333c0fae16bd3b42e;"42606448";Плехановский сельсовет;2;2021-07-01;2021-11-03;Липецкая область;Сельское поселение
10528;"8bea42b8b81f9249c6a39d18367b293d";"42606452";Сошкинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10529;e2c98198a5232b56280bd21d2afb2419;"42606460";Телелюйский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10530;"2c441e8c4cbd2b39d079a5d2cad3eebe";"42606464";Фащевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10531;a5d7886b73d89f32fd44f76e542ca9e0;"42606468";Ярлуковский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10532;"2819d14e325f8dc9e06f6a0d99889205";"42609000";Данковский муниципальный район;1;2015-01-28;2021-11-03;Липецкая область;Муниципальный район
10533;cd821495ea03d60d25e92845b4f59685;"42609101";город Данков;2;2015-01-28;2021-11-03;Липецкая область;Городское поселение
10534;"50cb02ded8ff966339eafb355de329b6";"42609408";Баловневский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10535;"831a07b3c517e548bc10262512f5d5bc";"42609416";Березовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10536;"6ed3960fd01b45758f7c36644d20d901";"42609420";Бигильдинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10537;c2562f2bd2e6badeee015202581dc692;"42609424";Воскресенский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10538;b2ff6028d64da0f34c8f3ed1910c4fe4;"42609444";Кудрявщинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10539;"0d37394e176439b9b7fb486d224fcfeb";"42609448";Малинковский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10540;"1b01343fc39c06edf203d5dce22b1001";"42609452";Новоникольский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10541;"15c15561129e7a2fb90256cb030f854f";"42609460";Октябрьский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10542;d9f32062a262c7b695a4b873e537d405;"42609464";Перехвальский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10543;"7de9a3f60c39c68abd4498da6c1b3169";"42609472";Полибинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10544;"64c3369484b8e4fcf9a278de917da21d";"42609476";Спешнево-Ивановский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10545;c28ca9ad24c42e220eb8af0201266d71;"42609482";Тепловский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10546;d727834721b461853bd8b560ed55e97a;"42609485";Требунский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10547;a389d643278437e0a1b4b4fab4353d7e;"42609492";Ягодновский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10548;"51a247dccb5b2fd48754e3ce7e082db8";"42612000";Добринский муниципальный район;1;2015-01-28;2021-11-03;Липецкая область;Муниципальный район
10549;"22c0de42a9149c096ff044471d543e2d";"42612404";Березнеговатский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10550;"5e10707ee059447556b083002bff8dcf";"42612408";Богородицкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10551;"5b7aa02a5a5538d75e7d75842e8b1150";"42612412";Верхнематренский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10552;"963c1c5a055658acc8fb3de93d8377cb";"42612420";Демшинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10553;b348cad565ca01dc6713787f3640cea1;"42612422";Добринский сельсовет;2;2015-10-16;2021-11-03;Липецкая область;Сельское поселение
10554;"20fd61c7fde42fbbb0d8161d57895b7f";"42612422";Добринский сельсовет;2;2015-01-28;2015-06-05;Липецкая область;Сельское поселение
10555;d23395dfc45213faa33c31bad4fa9eab;"42612424";Дубовской сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10556;"108eaefae7e080122887975f90fd1fe1";"42612428";Дуровский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10557;"5faa355fb9ec54bc02c2d3992fe79cc5";"42612432";Каверинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10558;"807a60a742a96cefcd62bdbf4cb328b4";"42612436";Мазейский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10559;"62a07c3df3ad08ae27c34b79c4af3a3d";"42612440";Нижнематренский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10560;"2ffc7778def76a649bf9c1cfbe810b36";"42612444";Новочеркутинский сельсовет;2;2015-01-28;2018-01-10;Липецкая область;Сельское поселение
10561;"368ee4a71eb55cbc876213d71fc74f9a";"42612444";Новочеркутинский сельсовет;2;2018-01-29;2021-11-03;Липецкая область;Сельское поселение
10562;"7008b7bbb901f17f99b3787a6f54484d";"42612448";Павловский сельсовет;2;2015-01-28;2018-01-10;Липецкая область;Сельское поселение
10563;fb3accd6572c7ebbb43d1e5bac9cc768;"42612452";Петровский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10564;"8e31b71d80c136ed82c6b1c037333471";"42612456";Пушкинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10565;"5cd8ee5e2c50e62d343832b6ac74d79c";"42612460";Сафоновский сельсовет;2;2015-01-28;2015-06-05;Липецкая область;Сельское поселение
10566;c27c3a658af9c8ae870b23764602a64e;"42612464";Среднематренский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10567;"9a508875531ce21e4b9daad1e2a1be3d";"42612468";Талицкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10568;e9a000ad3b7543424dc0c9da13d6ae40;"42612472";Тихвинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10569;"41f3ba6f52d8e8184ee99ec5a60aef7b";"42612476";Хворостянский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10570;f8529c51c87cfeeb3f01c96ceb58e005;"42615000";Добровский муниципальный район;1;2015-01-28;2021-11-03;Липецкая область;Муниципальный район
10571;"76456efafa217e1ae1ff41a672b7e627";"42615404";Больше-Хомутецкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10572;"9855d0f4fb8f72697d276f20b069eb9e";"42615408";Борисовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10573;"51762ce047ed395cb51797556988fd94";"42615412";Волченский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10574;"162ccc187d8671e23af2d843558b3cba";"42615416";Добровский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10575;"3eeea2f4614c4018d30901ddaf78aebc";"42615420";Екатериновский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10576;"1af7cf91722d9f1b8f00e4fbcae8fe57";"42615424";Замартыновский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10577;"359ddb20056000f5e4ee6bd5b608cfc8";"42615428";Каликинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10578;"91a619a13e0dbca2c716007ad922dc48";"42615432";Кореневщинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10579;"0f867af61de359fbe55a921a5764ea16";"42615436";Кривецкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10580;dede05a0e2d7317c070ea89e20d4dcd3;"42615440";Крутовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10581;"51b803d4fbdc0aabee63aed6dcba8247";"42615447";Махоновский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10582;d93795a593603b968d2ee28e41efb268;"42615452";Панинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10583;b51b194e05cb2b7dcb7a7e49301fe9a3;"42615454";Поройский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10584;f188c8c65ab1dddbed8ce98d46ec6c70;"42615456";Преображеновский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10585;"3df91239c04e23c5961e16934841621c";"42615460";Путятинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10586;"35558ada9754b5930f2a799e763d43be";"42615464";Ратчинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10587;"93c9697960197d5999b713f2838652fb";"42615468";Трубетчинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10588;be8f4b40854966af3e6e163beb571986;"42618000";Долгоруковский муниципальный район;1;2015-01-28;2021-11-03;Липецкая область;Муниципальный район
10589;"0ef822b66317a308098d242eab1dc7c7";"42618404";Большебоевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10590;"5486bf252ca18346f2541eebb4c82a67";"42618408";Верхнеломовецкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10591;"54b7401b3d773dd9df1377cade7486e3";"42618412";Веселовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10592;"4a856fde3a7d677edca71b5f47e8495a";"42618416";Войсковоказинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10593;a2cb58da9359c8ab9b265bb64b06c227;"42618420";Вязовицкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10594;"2ca2c5696e3b1e30790b9da1522201c7";"42618424";Грызловский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10595;"95cf71416ea17f7432e77f97dc0f6674";"42618428";Долгоруковский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10596;a3e73a620d247f9c1e0f24d9b3303742;"42618430";Долгушинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10597;"7824dfc1284375a62aeeebf56e83a981";"42618432";Дубовецкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10598;c12a29888e6fbb70a41fa4cb6f87fa83;"42618436";Жерновский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10599;"9a8ce003580d2320ed8ba1d4be701679";"42618440";Меньшеколодезский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10600;b265ebdbc80bd2cfd8b3eaa52e4c3514;"42618444";Свишенский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10601;abb873bf78cbee16378abdddef441a48;"42618448";Слепухинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10602;"741ed95b93576978041fa81ead5dd7f1";"42618452";Стегаловский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10603;d7ecf219d36fb82d31dd6640e38dc966;"42621000";Елецкий муниципальный район;1;2015-01-28;2021-11-03;Липецкая область;Муниципальный район
10604;edadd3d127f60daa88717bcb66038584;"42621404";Архангельский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10605;"86cbab971a86fa0c38574c2f80ebe6fb";"42621408";Большеизвальский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10606;"3ca69d5e3ff7203dc8bc18fb7e54b668";"42621412";Волчанский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10607;c70f12efef6ef791e9482dbeaf75f6e5;"42621416";Воронецкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10608;cea7f0830a0746d7bf0f65b5ed885238;"42621420";Голиковский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10609;f41db81ff4c25df153aa726ba27c9ca6;"42621424";Елецкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10610;"600ee009c824c73eea28e28bbfc51e4b";"42621428";Казацкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10611;"32e6952165572f152a654fde45c8c41a";"42621432";Колосовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10612;a5b5d380b3a6d73b19301ae16144ff66;"42621436";Лавский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10613;edaa92444f85d6aaaf9e9633db0c241d;"42621440";Малобоевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10614;"0996be5bccbd1a3df4e32790ad919fda";"42621444";Нижневоргольский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10615;"79ac2f441cdd6391f03ec8aa52aee984";"42621448";Пищулинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10616;"9af006917ab00f44738b94252b1a61ec";"42621450";Сокольский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10617;c0a4ec73ba6d83c6b8fe77dab24a99d0;"42621452";Федоровский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10618;"064729b478dafffbdeacb6d0d7b9f167";"42621456";Черкасский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10619;c95ed7521fc944a0be3621ca8917d3cf;"42624000";Задонский муниципальный район;1;2015-01-28;2021-11-03;Липецкая область;Муниципальный район
10620;"1c7dd87c02f9a807c16c2923d1f9fdb6";"42624101";город Задонск;2;2015-01-28;2021-11-03;Липецкая область;Городское поселение
10621;"5b1beefada0980986d82bd81e73f6b81";"42624404";Болховской сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10622;be1718841f4d9ed457011e5faec6f2b3;"42624408";Бутырский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10623;d7ec23e43913a8fa1942654a7befaab3;"42624412";Верхнеказаченский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10624;"79f57875f834799faa3cdd612751cb75";"42624416";Верхнестуденецкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10625;"532337c1994748a50d07bc7f0c2ab892";"42624420";Гнилушинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10626;"8cdee73ac89cffcf245699a62afe0020";"42624424";Донской сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10627;bf797e76f3a7b723fe10a2a16802e8b9;"42624428";Калабинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10628;a0ffe6693e067b5dd885493aba0da542;"42624432";Каменский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10629;"29c2bba872d8df58db9c9b44559f372c";"42624436";Камышевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10630;"8c32b510b3e26797a00f562c4908233a";"42624440";Кашарский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10631;eb1d93f9716a484b2b29c1a780cebb55;"42624444";Ксизовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10632;"9adb505317b245ca2c55f257aab2426c";"42624448";Ольшанский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10633;"8d578c4aff5cb42384cc465f9c9d7a66";"42624450";Рогожинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10634;"601281ce8dc14da656d6ffddc1fe5f8d";"42624452";Скорняковский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10635;f03841299e0c2df07cf09114caf6f840;"42624456";Тимирязевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10636;"83a54aa4f1806a84c43c58466bc1b6ce";"42624460";Хмелинецкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10637;d6b9628ca9736fe0cd27d7718f47280e;"42624464";Юрьевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10638;"283da90a38da4ab9029ec725bc2bca0f";"42627000";Измалковский муниципальный район;1;2015-01-28;2021-11-03;Липецкая область;Муниципальный район
10639;"828e39d6838deb471a548404dc2e5d4b";"42627404";Афанасьевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10640;"4a0e452c09f1e3886f9e808deb43cf88";"42627408";Васильевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10641;cf469a5c3530ac343d55be7d94b830c0;"42627412";Домовинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10642;"73eae961baf763e80f3f98364e0cf820";"42627416";Измалковский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10643;"3cff6eed2e0d9718e1cc5cfae88a9638";"42627420";Лебяженский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10644;b5ff0a0a8eeb1c87815eb0ee47aa6637;"42627424";Петровский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10645;"42ce43438cfdc4e791122a21a018f17b";"42627428";Пономаревский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10646;"82308dfb4babe4fca9b6e6ec7db0312a";"42627432";Преображенский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10647;"9ff6c00d5c74030062ce688ab8b7dec6";"42627436";Пречистенский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10648;"4855c708e4c8b337c7e14217be04b61f";"42627440";Пятницкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10649;"5582f4462fabfd76e951d83c5fc9c215";"42627444";Ровенский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10650;"03690323591265b323ecf4a54f555ffd";"42627448";Слободской сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10651;"5ed51ad8e6477e52205a9278fc4953de";"42627452";Чернавский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10652;"7d05c85e39cfd3acd1845a3d025b6ae7";"42630000";Краснинский муниципальный район;1;2016-02-10;2021-11-03;Липецкая область;Муниципальный район
10653;a82eb26f659d71c9863853ebc6cf9f33;"42630000";Краснинский муниципальный район;1;2015-01-28;2015-12-23;Липецкая область;Муниципальный район
10654;"75053ca50a1775f30a18482cfb1f0e78";"42630404";Александровский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10655;"969e60aad56eb1d09f5347d821f26af0";"42630408";Гудаловский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10656;"61ee9c4b37d26f2a00cc77b46a00afba";"42630412";Дрезгаловский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10657;"1f4268153a457ff5e98f7a96bf826615";"42630416";Ищеинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10658;"78a30b43f9e10dc1bc742f8aa78b22da";"42630420";Краснинский сельсовет;2;2015-01-28;2015-12-23;Липецкая область;Сельское поселение
10659;"8c9d42d2316558996d9558be4b16de7d";"42630420";Краснинский сельсовет;2;2016-02-10;2021-11-03;Липецкая область;Сельское поселение
10660;"13b257c5f9253c73d937b9225c7cfb94";"42630432";Сотниковский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10661;"45586ca2129752199a860441abb357be";"42630436";Суходольский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10662;"73e6a33d8c1c1ff55d9ea30fc88fb62e";"42630440";Яблоновский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10663;"68faf67186d43b0290b8a975e9cf8fd8";"42633000";Лебедянский муниципальный район;1;2015-01-28;2021-11-03;Липецкая область;Муниципальный район
10664;"04960ac97327d57acb9159190dab9f53";"42633101";город Лебедянь;2;2015-01-28;2021-11-03;Липецкая область;Городское поселение
10665;"52f62a115d3bb1099798c2ba81dd1a8e";"42633404";Агрономовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10666;"28227656d3d7be48493edb22548fb303";"42633408";Большеизбищенский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10667;"2224613eaffcb78b8c05ab8b5ac211fe";"42633412";Большепоповский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10668;a60ff69408b53cd9fcbe9bf22f813a56;"42633416";Волотовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10669;"9491f3fc1b76f26399ce7e91237c48fe";"42633420";Вязовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10670;a4729c1a003d08e5714bc9476fcf0438;"42633424";Докторовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10671;d8b27e5b1dd17e3e105a467d84acf4a4;"42633428";Кузнецкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10672;"535114eee35151a6679a7748e7e9aafa";"42633432";Куйманский сельсовет;2;2019-12-06;2021-11-03;Липецкая область;Сельское поселение
10673;"9640103b87b19b48ef8dbc6965dee84e";"42633432";Куйманский сельсовет;2;2015-01-28;2018-08-24;Липецкая область;Сельское поселение
10674;"746be9fd1d603c7b0c9dd51d25c7290e";"42633436";Куликовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10675;"70ea17d4bb17ae397c6c8466b8d5f0fe";"42633440";Ольховский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10676;"1e1fb009a60f0d7b415e383457cee4f6";"42633444";Павловский сельсовет;2;2015-01-28;2018-08-24;Липецкая область;Сельское поселение
10677;"676528bae53132053235b353f06af82a";"42633448";Покрово-Казацкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10678;f20eac04441a21a790baaf090573b147;"42633452";Слободской сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10679;"69236aaa59598042070eba4cc550b614";"42633460";Троекуровский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10680;"9265a8303d8e74654258f0fe12487c31";"42633464";Шовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10681;"6ee4a3a5813256e1f340bae717667599";"42633468";Яблоневский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10682;be2f8d98a058e53768cb4017f2850c96;"42636000";Лев-Толстовский муниципальный район;1;2015-01-28;2021-11-03;Липецкая область;Муниципальный район
10683;"73100ea3dbc7771287889cb2c54828ce";"42636404";Гагаринский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10684;bc3096e029827889f2345e39ff046729;"42636408";Домачевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10685;"14b257b48b6f284dc4e2e08f34256082";"42636412";Знаменский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10686;"04c195a32891a5d8ccd949a1539fc45f";"42636419";Лев-Толстовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10687;e652ead0ee97f3da96de0d6dcc65fd32;"42636420";Новочемодановский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10688;"8da4c8a2c340cf228d9a8373f798a18f";"42636424";Октябрьский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10689;d322feec3bda0f93e03269dffabd2b31;"42636428";Остро-Каменский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10690;c41cb729f09d40446a92a50d1c6b72b0;"42636432";Первомайский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10691;"25406fa3d81a026faea17fd20845b336";"42636436";Топовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10692;"77987cee08b8185eb3ff03ff10fc3e30";"42636440";Троицкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10693;b4e804cec0cd46fc9596a927052cb65b;"42640000";Липецкий муниципальный район;1;2015-01-28;2021-11-03;Липецкая область;Муниципальный район
10694;"1a564f775ff61e1de35647f88b3e731d";"42640404";Большекузьминский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10695;e344c61598f0695c7cf232d165919133;"42640408";Боринский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10696;a90a33402a1b68dc128d69295c9f79d1;"42640412";Васильевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10697;"35e9596eef4d59bf8e72c81c3239ee46";"42640416";Введенский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10698;"6d0e09161739f2c178809625bd9c51b1";"42640420";Вербиловский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10699;fc16a65cfc9e2ef3bdf439d6199464cb;"42640424";Грязновский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10700;c461d2da2f004469107fb411f58c9fbe;"42640428";Ивовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10701;"3f6b9c329160e9d3e92a95359d3eee77";"42640432";Косыревский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10702;"5c5613da17443aaee6b645bb4bbefce9";"42640436";Круто-Хуторской сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10703;"66c4a1c93739b61927b44f249ed6cc4e";"42640440";Кузьмино-Отвержский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10704;"2b73ce01ac785b0f2368d8ff3a06e0f3";"42640444";Ленинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10705;eb1f0fec7e030d35a937ce211b790e9f;"42640448";Лубновский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10706;"5f422792442abcd5ec7c99a9ad30654e";"42640452";Новодеревенский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10707;"25530c5cc3e95f68d0e0e6db3c8b6db0";"42640456";Новодмитриевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10708;f1f082ea77af53dc65032e121e27cd4b;"42640460";Падовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10709;b81bb09f6afd5c0755ff2307f224009a;"42640464";Пружинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10710;"0252e8855af29a114c08a448551c608e";"42640468";Сенцовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10711;"048fb328f1c14a06aeefa87a69e0a77e";"42640472";Стебаевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
