
12171;ef7f9b7e172cd67fb8f192f29fc1e483;"50740000";рабочий поселок Кольцово;1;2015-01-28;2021-11-03;Новосибирская область;Городской округ
12172;"75902a20080f0d3b4ec595be59c6fb07";"52601000";Азовский немецкий национальный муниципальный район;1;2021-01-01;2021-11-03;Омская область;Муниципальный район
12173;"51389a82180f342d50ed3fa202bf2a9f";"52601000";Азовский немецкий национальный муниципальный район;1;2015-01-28;2020-11-01;Омская область;Муниципальный район
12174;"5fd1b59778ca7946c0e9e2a36e3c992c";"52601403";Азовское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
12175;"51bea85ca9ddd34ef3da73e701e4c3cf";"52601406";Александровское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
12176;"1fff1ed74240132ddf9c2bb0c72075bd";"52601409";Березовское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
12177;a9ade2b5e7319e5b79162f2e0e5ef440;"52601410";Гауфское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
12178;"4736eb5e75933493a9c8414bbb946817";"52601415";Звонаревокутское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
12179;"42aeed4d401006c7b53dafc4a1810190";"52601430";Пришибское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
12180;c886b1c4f245cd4a50b02eff9ef6159b;"52601435";Сосновское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
12181;"89eb9ce53bdbb7e430ea1b2cf446ac10";"52601440";Цветнопольское;2;2015-01-28;2020-11-01;Омская область;Сельское поселение
12182;ec7e192a6b8124fd41c777441aa3dd3e;"52601440";Цветнопольское;2;2021-01-01;2021-11-03;Омская область;Сельское поселение
12183;fcc05ac2afe3124b02dd91909590574f;"52603000";Большереченский муниципальный район;1;2015-01-28;2021-11-03;Омская область;Муниципальный район
12184;da5aa812a098470f4ae4793e272a1031;"52603151";Большереченское;2;2015-01-28;2021-11-03;Омская область;Городское поселение
12185;"0d5ee16afaac7ec207ebcd68a4a90b94";"52603402";Евгащинское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
12186;"81704ed177f02af2a858ab16905da2c8";"52603404";Ингалинское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
12187;"48e8c409f71fc5e42abca260a14c873d";"52603407";Шипицынское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
12188;"482d327141e39cc8df2c89f9752e74a4";"52603410";Почекуевское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
12189;d3f6a32ade67f3275e09d992111b2724;"52603413";Красноярское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
12190;"1b55da86169fe3244230f7cdb554bf6e";"52603416";Курносовское;2;2015-01-28;2021-11-03;Омская область;Сельское поселение
